"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-09-18","0.00",",,s","76",",,s","83",",,s","68",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-09-19","0.38",",,s","77",",,s","82",",,s","72",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-09-20","0.57",",,s","76",",,s","81",",,s","73",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-09-21","0.03",",,s","72",",,s","78",",,s","67",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-09-22","0.00",",,s","73",",,s","81",",,s","64",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-09-23","0.00",",,s","74",",,s","80",",,s","65",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-09-24","0.00",",,s","75",",,s","83",",,s","67",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-09-25","0.00",",,s","75",",,s","82",",,s","67",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-09-26","0.17",",,s","75",",,s","81",",,s","72",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-09-27","0.00","T,,s","72",",,s","75",",,s","69",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-09-28","0.78",",,s","71",",,s","73",",,s","68",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-09-29","0.85",",,s","70",",,s","75",",,s","68",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-09-30","0.10",",,s","71",",,s","78",",,s","69",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-01","0.00",",,s","74",",,s","85",",,s","65",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-02","0.00",",,s","74",",,s","85",",,s","64",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-03","0.00",",,s","74",",,s","82",",,s","70",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-04","0.00",",,s","73",",,s","79",",,s","68",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-05","0.00",",,s","75",",,s","81",",,s","69",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-06","0.00",",,s","74",",,s","81",",,s","71",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-07","0.00",",,s","74",",,s","81",",,s","65",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-08","0.00",",,s","72",",,s","81",",,s","65",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-09","0.00",",,s","73",",,s","80",",,s","67",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-10","0.04",",,s","72",",,s","75",",,s","70",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-11","0.95",",,s","70",",,s","75",",,s","67",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-12","0.12",",,s","72",",,s","77",",,s","68",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-13","0.00",",,s","74",",,s","79",",,s","70",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-14","0.25",",,s","69",",,s","73",",,s","66",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-15","0.00",",,s","68",",,s","76",",,s","64",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-16","0.00",",,s","68",",,s","71",",,s","67",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-17","0.00",",,s","67",",,s","75",",,s","60",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-18","0.00",",,s","65",",,s","73",",,s","60",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-19","0.00",",,s","66",",,s","72",",,s","58",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-20","0.00",",,s","65",",,s","69",",,s","63",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-21","0.00",",,s","66",",,s","73",",,s","56",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-22","0.00",",,s","68",",,s","73",",,s","63",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-23","0.00",",,s","69",",,s","77",",,s","62",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-24","0.00",",,s","69",",,s","76",",,s","64",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-25","0.00",",,s","67",",,s","73",",,s","62",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-26","0.00","T,,s","68",",,s","75",",,s","64",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-27","0.00",",,s","65",",,s","71",",,s","62",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-28","0.00",",,s","65",",,s","70",",,s","61",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-29","0.00",",,s","66",",,s","73",",,s","62",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-30","0.11",",,s","65",",,s","72",",,s","63",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-10-31","0.00",",,s","65",",,s","74",",,s","56",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-11-01","0.00",",,s","66",",,s","72",",,s","61",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-11-02","0.00",",,s","65",",,s","73",",,s","58",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-11-03","0.00",",,s","66",",,s","74",",,s","55",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-11-04","0.00",",,s","67",",,s","74",",,s","58",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-11-05","0.00",",,s","65",",,s","69",",,s","61",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-11-06","0.00",",,s","63",",,s","71",",,s","55",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-11-07","0.00",",,s","62",",,s","71",",,s","56",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-11-08","0.00",",,s","61",",,s","71",",,s","53",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-11-09","0.00",",,s","62",",,s","72",",,s","54",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-11-10","0.00",",,s","60",",,s","68",",,s","56",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-11-11","0.00",",,s","59",",,s","69",",,s","49",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-11-12","0.00",",,s","60",",,s","71",",,s","50",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-11-13","0.00",",,s","64",",,s","73",",,s","58",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-11-14","0.00",",,s","65",",,s","80",",,s","54",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-11-15","0.00",",,s","69",",,s","80",",,s","62",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-11-16","0.00","T,,s","69",",,s","81",",,s","61",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-11-17","0.00",",,s","56",",,s","66",",,s","52",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-11-18","0.00",",,s","52",",,s","56",",,s","49",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-11-19","0.00",",,s","55",",,s","63",",,s","49",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-11-20","0.00",",,s","58",",,s","67",",,s","49",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-11-21","0.00",",,s","59",",,s","66",",,s","55",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-11-22","0.00",",,s","56",",,s","63",",,s","51",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-11-23","0.00",",,s","56",",,s","66",",,s","45",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-11-24","0.00",",,s","57",",,s","66",",,s","48",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-11-25","0.00",",,s","56",",,s","62",",,s","52",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-11-26","0.00","T,,s","61",",,s","67",",,s","55",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-11-27","0.25",",,s","59",",,s","62",",,s","58",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-11-28","0.00",",,s","56",",,s","64",",,s","54",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-11-29","0.00","T,,s","58",",,s","65",",,s","49",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-11-30","0.41",",,s","60",",,s","62",",,s","58",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-01","0.52",",,s","59",",,s","65",",,s","54",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-02","0.47",",,s","50",",,s","59",",,s","45",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-03","0.49",",,s","44",",,s","47",",,s","40",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-04","0.00",",,s","46",",,s","54",",,s","38",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-05","0.02",",,s","48",",,s","52",",,s","46",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-06","0.00",",,s","50",",,s","56",",,s","46",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-07","0.00","T,,s","45",",,s","52",",,s","41",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-08","0.00",",,s","42",",,s","48",",,s","36",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-09","0.00",",,s","43",",,s","50",",,s","37",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-10","0.00",",,s","45",",,s","52",",,s","37",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-11","0.00",",,s","47",",,s","54",",,s","40",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-12","0.00",",,s","49",",,s","57",",,s","43",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-13","0.00",",,s","47",",,s","59",",,s","39",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-14","0.00",",,s","48",",,s","59",",,s","40",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-15","0.00",",,s","46",",,s","51",",,s","40",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-16","0.00",",,s","47",",,s","63",",,s","36",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-17","0.00",",,s","49",",,s","64",",,s","38",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-18","0.00","T,,s","55",",,s","63",",,s","47",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-19","0.00",",,s","56",",,s","63",",,s","51",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-20","0.00",",,s","55",",,s","64",",,s","48",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-21","0.00",",,s","58",",,s","66",",,s","53",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-22","0.00",",,s","58",",,s","63",",,s","54",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-23","0.00",",,s","53",",,s","57",",,s","49",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-24","0.00",",,s","49",",,s","56",",,s","43",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-25","0.00",",,s","49",",,s","55",",,s","42",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-26","0.00",",,s","46",",,s","53",",,s","39",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-27","0.00","T,,s","47",",,s","57",",,s","41",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-28","0.00",",,s","47",",,s","62",",,s","38",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-29","0.00",",,s","45",",,s","52",",,s","40",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-30","0.09",",,s","46",",,s","52",",,s","42",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1998-12-31","0.19",",,s","45",",,s","49",",,s","41",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-01-01",,,"37","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-01-02",,,"41","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-01-03",,,"44","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-01-04",,,"43","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-01-05",,,"50","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-01-06",,,"45","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-01-07",,,"38","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-01-08",,,"35","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-01-09",,,"34","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-01-11",,,"40","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-01-12",,,"35","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-01-13",,,"42","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-01-14",,,"36","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-01-15",,,"32","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-01-16",,,"36","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-01-17",,,"45","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-01-18",,,"47","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-01-19",,,"45","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-01-20",,,"39","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-01-21",,,"47","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-01-22",,,"56","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-01-23",,,"52","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-01-24",,,"52","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-01-25",,,"48","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-01-26",,,"52","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-01-27",,,"51","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-01-28",,,"48","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-01-29",,,"45","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-01-30",,,"46","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-01-31",,,"49","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-02-01",,,"46","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-02-02",,,"42","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-02-03",,,"34","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-02-04",,,"37","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-02-05",,,"44","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-02-06",,,"47","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-02-07",,,"50","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-02-08",,,"50","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-02-09",,,"53","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-02-10",,,"52","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-02-11",,,"45","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-02-12",,,"42","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-02-13",,,"45","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-02-14",,,"51","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-02-15",,,"51","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-02-16",,,"53","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-02-17",,,"58","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-02-18",,,"44","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-02-19",,,"35","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-02-20",,,"40","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-02-21",,,"42","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-02-22",,,"48","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-02-23",,,"49","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-02-24",,,"51","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-02-25",,,"55","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-02-26",,,"48","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-02-27",,,"41","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-02-28",,,"42","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-01",,,"55","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-02",,,"51","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-03",,,"54","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-04",,,"60","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-05",,,"54","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-06",,,"52","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-07",,,"42","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-08",,,"46","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-09",,,"44","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-10",,,"47","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-11",,,"49","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-12",,,"51","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-13",,,"54","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-14",,,"51","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-15",,,"47","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-16",,,"54","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-17",,,"63","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-18",,,"58","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-19",,,"47","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-20",,,"48","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-21",,,"43","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-22",,,"43","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-23",,,"48","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-24",,,"54","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-25",,,"61","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-26",,,"51","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-27",,,"52","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-28",,,"47","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-29",,,"44","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-30",,,"49","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-03-31",,,"56","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-04-01",,,"62","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-04-02",,,"49","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-04-03",,,"53","H,,S",,,,
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1999-04-04",,,"57","H,,S",,,,
